,serum,virus,replicate,concentration,fraction infectivity
287,REGN10987,E406W,2,3.387e-05,1.099
288,REGN10933+REGN10987,WT,1,6,-0.0003706
289,REGN10933+REGN10987,WT,1,2,0.0003077
290,REGN10933+REGN10987,WT,1,0.6667,0.0003778
291,REGN10933+REGN10987,WT,1,0.2222,0.0004716
292,REGN10933+REGN10987,WT,1,0.07407,0.0004124
293,REGN10933+REGN10987,WT,1,0.02469,0.0006485
294,REGN10933+REGN10987,WT,1,0.00823,0.001144
295,REGN10933+REGN10987,WT,1,0.002743,0.0002749
296,REGN10933+REGN10987,WT,1,0.0009145,0.03602
297,REGN10933+REGN10987,WT,1,0.0003048,0.1557
298,REGN10933+REGN10987,WT,1,0.0001016,0.3764
299,REGN10933+REGN10987,WT,1,3.387e-05,0.6443
300,REGN10933+REGN10987,WT,2,6,-0.0001097
301,REGN10933+REGN10987,WT,2,2,0.0002137
302,REGN10933+REGN10987,WT,2,0.6667,0.0005891
303,REGN10933+REGN10987,WT,2,0.2222,0.0006721
304,REGN10933+REGN10987,WT,2,0.07407,0.0004124
305,REGN10933+REGN10987,WT,2,0.02469,0.0006661
306,REGN10933+REGN10987,WT,2,0.00823,0.0009103
307,REGN10933+REGN10987,WT,2,0.002743,0.0003017
308,REGN10933+REGN10987,WT,2,0.0009145,0.02599
309,REGN10933+REGN10987,WT,2,0.0003048,0.1362
310,REGN10933+REGN10987,WT,2,0.0001016,0.2185
311,REGN10933+REGN10987,WT,2,3.387e-05,0.5463
312,REGN10933,WT,1,6,-0.001205
313,REGN10933,WT,1,2,-0.0007921
314,REGN10933,WT,1,0.6667,-0.0003954
315,REGN10933,WT,1,0.2222,-4.309e-05
316,REGN10933,WT,1,0.07407,0.0003048
317,REGN10933,WT,1,0.02469,0.008477
318,REGN10933,WT,1,0.00823,0.01745
319,REGN10933,WT,1,0.002743,0.04754
320,REGN10933,WT,1,0.0009145,0.1419
321,REGN10933,WT,1,0.0003048,0.3562
322,REGN10933,WT,1,0.0001016,0.4489
323,REGN10933,WT,1,3.387e-05,0.7981
324,REGN10933,WT,2,6,-0.002398
325,REGN10933,WT,2,2,-0.00181
326,REGN10933,WT,2,0.6667,-0.001487
327,REGN10933,WT,2,0.2222,-0.001256
328,REGN10933,WT,2,0.07407,-0.0009253
329,REGN10933,WT,2,0.02469,0.01485
330,REGN10933,WT,2,0.00823,0.0149
331,REGN10933,WT,2,0.002743,0.0371
332,REGN10933,WT,2,0.0009145,0.1615
333,REGN10933,WT,2,0.0003048,0.1984
334,REGN10933,WT,2,0.0001016,0.4967
335,REGN10933,WT,2,3.387e-05,0.8842
336,REGN10987,WT,1,6,-0.002443
337,REGN10987,WT,1,2,0.006752
338,REGN10987,WT,1,0.6667,0.02192
339,REGN10987,WT,1,0.2222,0.03862
340,REGN10987,WT,1,0.07407,0.1117
341,REGN10987,WT,1,0.02469,0.08997
342,REGN10987,WT,1,0.00823,0.09037
343,REGN10987,WT,1,0.002743,0.1339
344,REGN10987,WT,1,0.0009145,0.2522
345,REGN10987,WT,1,0.0003048,0.356
346,REGN10987,WT,1,0.0001016,0.543
347,REGN10987,WT,1,3.387e-05,0.8718
348,REGN10987,WT,2,6,0.04735
349,REGN10987,WT,2,2,0.0361
350,REGN10987,WT,2,0.6667,0.01494
351,REGN10987,WT,2,0.2222,0.01641
352,REGN10987,WT,2,0.07407,0.08106
353,REGN10987,WT,2,0.02469,0.04648
354,REGN10987,WT,2,0.00823,0.09377
355,REGN10987,WT,2,0.002743,0.07268
356,REGN10987,WT,2,0.0009145,0.1796
357,REGN10987,WT,2,0.0003048,0.2801
358,REGN10987,WT,2,0.0001016,0.4308
359,REGN10987,WT,2,3.387e-05,0.7621
